tweet_preprocessed,label
ah akun wagu media sosial kampanye industri kretek ganjar,0
lol how unreasonable eko transportasi pasang no tanggungjawab pusat,0
ente dukung min,0
absolutely ganjar sesi tampil gemilang,0
no tau cerdasa dbnding sesi tampil gemilang,0
milih deh baik,0
mantab nih pasang no,0
bgtu jg wakil xixixi didik pasang bibit keteter,0
nomor y sesi tampil gemilang,0
mosok tanggung jwb pusat,0
tvnya keder gak liat,0
sesi tampil gemilang,0
tim sukses min pasang no semangaaatnya,0
kyk bibit min tggjwb walikota d transportasi pasang no tanggungjawab pusat,0
malu kayak min pasang no semangaaatnya,0
pasang no semangaaatnya,0
eko transportasi pasang no tanggungjawab pusat,0
d mention masuk milih ganjar mantep sesi,0
pasang no semangaaatnya,0
industri kretek ganjar,0
ga liat tv momon ngampanyein slh cagub nih hmmm,0
tata kota didik pasang bissa gagal,0
tau ndukung ganjar nih industri kretek ganjar,0
industri kretek ganjar,0
semangat  didik pasang bibit keteter,0
  orang semarang kerja jakarta tetep mantau,0
aduh didik pasang bibit keteter,0
tata kota didik pasang bissa gagal,0
gugub selesai habis,0
ken nonton debat cagubcawagub jateng apa daya,0
wo joss live huehuehue koe teko lgsng tanya,0
bibit grogi dluan diskak panelis bibit gak jwb tan,0
tata kota didik pasang bissa gagal,0
bilang min doang ngaaah didik pasang bibit keteter,0
live huehuehue koe teko lgsng tanya,0
mention masuk milih ganjar mantep sesi,0
didik pasang bibit keteter,0
bibit gak jwb,0
nomer sih langsung to point sesi janji kandidat mentep sopo ndaa,0
rektor unnes lho sodara pakar didik didik pasang bibit keteter,0
koe teko lgsng tanya,0
gak ktetern kq min cm pnelis ny ja sing luih sangar didik pasang bibit keteter,0
sesi janji kandidat mentep coba,0
bibit gak jwb eko rob tata kota bibit wewenang,0
tuju mention masuk milih ganjar mantep sesi,0
didik pasang bibit keteter,0
yuk simak sesi tampil cemerlang,0
eko rob tata kota bibit wewenang walikota,0
sg recommended sopo dedraono sg ngerti sih gak milih incumbent dipilkada jateng,0
tanya,0
orang jawa tonton tvone orang bal silah nyetel metrotv,0
yuk simak sesi tampil cemerlang,0
pas debat pas kampanye janji rakyat calon gubernur jateng,0
personil subsatgas aksi khusus omp toba laksana sterilisasi rangka debat publik pasang calon gubernur cawagub sumatera utara pilih rabu,0
personil batalyon b pelopor sat brimob polda sumut laksana aman debat cagub cawagub sumatera utara taman budaya sumatra utara,0
debat calon gubernur sulawesi tenggara,0
gagal move on si mbak moderator kemarinsemoga kpud tangkap aspirasi,0
hayoo pantai nih,0
terimakasih bu sylvi blunder maju nomor saking maju nyungsep,0
tanya apas mas nanya nonjok ni d,0
kocaaaakk,0
ahok hadir air bersih warga jakarta cawagub djarot,0
ga paham langkah konkritnya ahy,0
gusur udah definisi geser dikit masukin kbbi,0
beda rusun huni vertikal opo pam,0
yakkepada calon pasang nomor silah ngantri angpao,0
pakde tenang ngomong,0
atas macet jakarta anies siap program ongkos rp cawagubdki sandiaga,0
agus perintah ahok perintah senang cawagubdki,0
si abang senyum nyenggolboleh,0
gimana nyerang campur nyinyir gitu sih,0
ahok ksih statement izin harto cabut ahok keppres,0
ngomong sih pok,0
nih link tar malem jam wib gak sabar,0
prdebatan janji langit vs laksana vs omong langit dipilihdipilih,0
harap baca doa debat pilkada jakarta,0
perintah,0
sersan serius santai delook debatcagub orastrees,0
anies puisi kmpung deret sma rusun otak dengkuk lapang sempit oon,0
tvone undang amat netral amat cendrung aku tahana ahok,0
moga dki bgm jabar konsep gusur masyarakat spy,0
inget yaah besok sore ngumpul seru ketawa nonton bareng tunggu yaahh,0
menang calon moderator d,0
debat minggu whandika sepakat ranoembay berat,0
pandang calon thdp fpi,0
pokokenya salam jari,0
tema angkat debat cagubcawagub banten putar,0
whandika berat jadwal debat putar,0
save dki,0
dukung no no kurang angka miskin penganguran,0
silvy tarik tapiii nyambung bu said anies makjleebb bangeet,0
tarik gak nyambung mpok anies senyum nyengir  dang,0
cagub dki pasang,0
lagilagi kandidat pasang calon gubernur no urut ga debat yah,0
debat susah ko,0
lanang and dewasa tenan koe ahok sentuh hati ane,0
lali ah iyo jok lali pilih no asytha mosok seh kak tentu jawa timur cawagub,0
ajar politik terjun minimal nali calon pimpin d,0
paham lahhh konsep habuminallah habuminannas,0
iyo jok lali pilih no mosok seh kak tentu jawa timur cawagub,0
mosok seh kak tentu jawa timur cawagub,0
ojo ndelok zin omong bulshit kabeh tentu jawa timur cawagub,0
karwo blunderdia bilang entas orang miskin garap bidang didik lha long term nya gimana,0
tentu jawa timur cawagub,0
warga kota ternatemalut semangat ikut debatcagubcawagub malut siar metrotv,0
debatcagub malut metro tv ahm salah bicara cuplik visi sebut berantas korupsi lurus wakil,0
dak jatuh tpi program ambisi,0
yasamaaannn esp bilang program sekolah gratis kuno,0
jawab cagubcawagub jateng no lucuuuu pingin ngekek,0
hostnyakeceplosan manggil mas cagub jateng no,0
jaya suprana relokasi industri ganjar ada dekat pihak kerja,0
mimin ngingetin nih warga jateng lupa saksi debat cagub jateng kenal tentu pilih,0
total sentimen elektabilitas psi publik ganjar pranowo bibit waluyo had prabowo,0
total sentimen elektabilitas psi publik ganjar pranowo bibit waluyo had prabowo,0
tang pilgub mention masuk pasang ganjar heru menang telak,0
harap sosok mention masuk pasang ganjar heru menang telak,0
no ganjar pranowo bibit waluyo had prabowo,0
absolutely gagah ganjar gandeng heru mention masuk pasang ganjar heru menang telak,0
jozz sentimen psi publik ganjar pranowo bibit waluyo had prabowo,0
sentimen psi publik ganjar pranowo bibit waluyo had prabowo,0
sing tgessopomin idem sampean mention masuk pasang ganjar heru menang telak,0
mention masuk pasang ganjar heru menang telak ganjar pranowo,0
djarot tutup hibur malan simpang ahok rot bentar msuk industri asia tenggara,0
kali dgr jwban no serasa awan ga konkret trksn isi wkt menit isi ulang pnting isi,0
nonton,0
mas agus mpok sylvi ingat pesan sby,0
moderator nendang,0
debat pilkada semangat ahokdjarot manado,0
beri graai keoada pidana narkoba detuju agus,0
anies sandi unt jakarta,0
ga tau nama moderator ga heboh bahas,0
janji sandang disabilitas kerja pemprov,0
maju ahokdjarot,0
debat ga minat final gugah ikut nonton,0
tempodotco istitimo anies sikap distributor narkoba lembut kpd korban,0
visi misi serang calon,0
kali nonton debat final pilkada intense good luck cagub,0
pilih ahok djarot jakarta maju udah bukti kerja,0
debat ira kusno bintang debat antasari azhar debat,0
go xi fa cai,0
cek fakta peringkat kemdikbud era anies peringkat sembilan via paslon,0
jkt acu indonesia niih prinsip henti reklamasi paslon,0
hasil survei kemarin,0
hasil survei debat kemarin,0
apa pilih nyoblos nyoi februari nyoblos,0
percaya id game promo bonus to referral klik,0
drkeon b goldsmiths jemur topless bahagia gong xi fa cai,0
debat pilkada dki ii jago cikeas tunjuk taring gong xi fa cai,0
drama debat pilkada dki jakarta antasari,0
cagub baik pasang baik antasari,0
insiden habis sylvi anies antasari,0
debat ahokdjarot aniessandi dominasi panggung atraktif,0
timses agussilvy mesti benah kapital panggung debat,0
pasca mpok silvy suruh nanya puisi dadak lapar  at sate tongseng budi pic,0
moderator debat pilkada dki,0
pilih  hormat jelek paslon jakartayanglebihbaik,0
ahok djarot sabar,0
bermutubagus pertamacuma sindiranprogramnya ulang ulangkalau debat mending hapus,0
anies ahok jakarta utara kalah biak,0
apkh nasib korban gusur dtglah kp akuarium saksi id,0
hati pimpin cahaya tantang generasi indonesia dki,0
pilih nomor,0
debat paslon gubernur dki krg menggitberapa paslon g beda brtanya ngegosipini debat euy bkn acara gosip,0
debat malam menang paslon no anies sandi,0
pilih no pilih ahok djarot anti korupsi,0
mohon sabar uji,0
pilih no pilih ahok djarot anti korupsi,0
ngakak eh rumah vertikal err,0
pilih no pilih ahok djarot anti korupsi,0
a sayang gk pacar bicara b tanya,0
mas noval mbak susanti bu yoss keluarga,0
pasang malam tampil menang,0
djarot,0
ira koesno masuk tt,0
tuju cc mas agus djarot bu sylvi bu silvy ira koesno,0
calon gubernur provokator,0
lho salah data gus,0
oce lucu loh boomerang,0
serang malam nietapi tetep oke lh ahok jarotlanjutkanhaha,0
macet program ahok,0
si mpok acungin jari jempol bwh debat sampe acara lerai moderatornyahmmyagitulha,0
kesini tekad bhw pilih warga tgr,0
jengkel dengerin bilang oc oc oc sih ulang hahaa,0
anies birokrasi pemprov dki rapor merah gagal layan masyarakat sandiaga,0
ga seru ketawa sih,0
tunggu mas virzha nyanyi,0
duh mpok sylvi sulit,0
wow angkat benerbener habis bahan fitnah,0
hahaha,0
ahok djarot vote like coment gimana dukung ahok djarot,0
netizen rindu ira koesno moderator debat,0
mohon sabar dukung uji wkwkw,0
bener,0
takut pilih sesuai hati nurani,0
kali angka sandi oke oce malam,0
moderator ngatur ganti,0
bawa ken ketawa y djarot ngomong d yak,0
takut pilih sesuai hatinurani jakarta,0
tutup sandi reformasi birokrasi ujung rakyat harga mati oke oce,0
warga jateng doa ahokdjarot jdi gubernur jakarta krna bkan hnya janji nyata,0
sylviana peran aktif masyarakat kurang sampah,0
closing oke paslon djarot lengkap ahok spy ahok lengkap jokowi,0
tutup paslon juang selesai ijinkan tuntas,0
cagub bikin rumah murah jkt ciyuus nih murah rusun jtan minim loh,0
fakta inijakarta atas solusi jakarta agus sylvi nomor,0
doank ga sih gak ngerti dilakuin paslon,0
coba perhatiin terjemah bahasa isyarat pojok kanan kadang lucu kalo diperhatiin,0
mas agus closing statementnya ambil kalimat mc moderator,0
rakyat bos layan rakyat,0
gak cm paslon jabat tinggal nilai track record slama jabat bgm,0
taun kerja janji taon ngapain sih bingung,0
bohong debat,0
ahy aku aniessandi lihai serang ahok,0
rakyat bos layan,0
komitmen ahok lawan adil sosial pns kkn singkir rakyat bos,0
ayo tantang jujur lubuk hati pilih,0
cari nama susanti mas noval bu yos jono inih kenalin,0
agus piknik keragunan hahahha,0
alam anies kemdikbud,0
ahok djarot,0
paslon anies sandi reformasi birokrasi jalan cepat suasana kerja positif,1
incentive melulu sih si agus sembarang kayak,0
anies mantan siar radio  abis gilir ngomong nyempilin salamsalam,0
tempodotco cek fakta agus harimurti yudhoyono pantau,0
tempodotco halang nonton televisi buka halaman,0
cek fakta agus harimurti yudhoyono pantau,0
agus rth revitalisasi buka lahan pilih potensi,0
no kakehan kembang retorika,0
kenal sujono,0
sikap ahok lerai bu silvi anis meme cant wait for it,0
lucuuu banget ayoooo ngaku ngakak,0
orang udah mimpin bom warga kjp ahok ngapain,0
komitmen agus terimakasih bekal kemimpinan militer mayor,0
ayo ahok semangat teruss,0
dki pilih,0
agus ruang buka hijau revitalisasi rth,0
anies reformasi birokrasi jalan cepat suasana kerja positif n target,1
anak pepo monolog mulu ah,0
anies sandi paslon hadir bawa adil,0
koordinasi warga omong kosong kepala pikir program koordinasi program hayal,0
coba cobauntuk warga coba coba,0
tu ahok agus,0
pasang luguada pasang cerdasada pasang angkuh ceramah,0
cek fakta agus harimurti yudhoyono pantau,0
cek fakta agus harimurti yudhoyono pantau,0
cek fakta agus harimurti yudhoyono pantau,0
komitmen anies terima kasih jono,0
moderator kualitas no santun nya nomer serang no no fair play,0
paslon wujud lahan hijau tambah caranyazz,0
psti dbhas salah data ad bahas geser dngn kreatif negeri,0
kalo tingkat pecat,0
peringkat bosjgn nyebar hoax donk,0
mas nya mudah banget komitmen komitmen,0
nonton ketawa mering liat laku no,0
bawa alam tau alam alam pecat,0
pok silpi pake kylie jenner lipkit kayak,0
halang nonton televisi buka halaman,0
nihh,0
paslon anies sandi tolak reklamasi,0
sedia air bersih warga jakarta ahok gabung pal pam,0
panelis ruang buka hijau agus visi misi revitalisasi,0
halang nonton televisi buka halaman,0
danangfirmanto ahy benarbenar hadir paradigma bangun partisipatif,0
bingung bingung baik pecat,0
ahok djarot selesai bangun rakyat jakarta,0
debat sombong,0
tanya aqua,0
paslon nampak teori,0
panelis water harvesting anies kemendikbud jaman ranking sombong,0
ahok salah data nyebut ranking kemdikbud rank udah keder pensiun hok d,0
maaf maaf dah sampe salah,0
mending banding malam,0
moderator debat eko prasojo kaki pegal,0
,0
wakil nya nomer bu sylvia kayak pajang kucing mobil toko china,0
attitude,0
malam juara hati,0
panas debat malam bukti pimpin jakarta,0
panggung debat momentum mmastikan langkah putar smua paslon hati politik tentu menit,0
anies tanya sylvi geser dikit ahok agus bisaaa,0
thn bener,0
antasari azhar dtg pro paslon no,0
debat hny kampanye dampak thdp tingkat pilih elektabilitas,0
bukti paslon tenang tinggal sukses brhasil capai,0
duet ekotina moderator malam seru debat lancar si,0
malam,0
paslon serang kubu lawan nya konspirasi calon cupu,0
ahok superman,0
debat bukti kalo paslon bom alam debat abis nanya payah,0
alien maksud,0
taktik debat dicapaitapi hasil kerja u amanat rakyat,0
nama nomor ganjil janggal,0
its wrap udah tau feb pilih,0
parah paslon lawak udah abis wooyyy,0
tuju,0
kiri kanan evaluator central,0
bank kasih kredit rumah dp selesai bayar kredit smp om cm omdo aje,0
kasihan paslon gak anggap paslon,0
gelagap ayo dunk wakil kasih bicara,0
ayo menghayal,0
wuahhh antasari azhar,0
pepo malam gak lampion raya,0
pasang eko prasodjo tina talisa menang debat pilkada dki,0
,0
malam debat beneran sih fokus benahin,0
debat malam adlh najam visi misi program paslon yagitu deh,0
gaya emak kalah debat hahaha,0
papar gagas ukur u bangun jkt,0
moga debat feb,0
pancing emosi serang kanankirinya,0
serang penuh nafsu emosional debat,0
pakai sok agam laku kaya preman etika moral debat,0
aniessandi nama klw salah data misleading data,0
tekateki misterius,0
ktka bangun gusur,0
anies nikmat teluk pesisir jkt orang tertentucontoh pik pantai mutiara,0
serang orang pake orang,0
anies bu sylvi pimpin ahok,0
serang anies kjp ahok serang kemdikbud antasari,0
antasari azhar acung jari dukung ahok gubernur antasari,0
anies tanya silvi emank goblok nanya paslon serang no lupa wkwkwkk,0
sebar hoak kena batu,0
,0
babak fokus bahas solusi program ketimbang main serang paslon mulu,0
,0
taktik ato trik paslon paslon serang no pintar main,0
anies dekat sby biar presiden eh gagal dekat jokowi biar menteri lucu,0
padahl debat suruh sopan santun sindir kpu pasang kayak anak,0
smga debat akn lebh bijak lgi krna bkn ajang untk buli nilai berjaln tpi bth tjuan kdpnnya,0
hbs nonton debat ahok pny mampu pimpin jakarta muslim tk blh pilih hrp menang,0
salah data bilang cerdas,0
debat pilgub dki layak gubwagub dki,0
halang nonton televisi buka halaman,0
halang nonton televisi buka halaman,0
halang nonton televisi buka halaman,0
reklamasi ngotot dijalanin biar kontribusi tambah teman ga,0
cek fakta kejangkejang,0
teori rakyat realisasi kerja,0
ajang review kerja ko ahok doang menang simpati belaka,0
hahahakocak lihat tingkah,0
mas agus srimulat lho wkwkwkwk,0
paslon nyinyir dominasi malem rekor,0
ga kongkrit,0
momen lucu adl,0
lawa paslon tengah bu silvy diisengin anies,0
salut deh bagi audio turun volume mic bu sylvi habis,0
tanya annya bu sylvi,0
baik mpok rentet kalimat lagimas anis,0
tanggap djarot tunjuk anak dki unggul,0
kualitas maklum orang serentak,0
mantap pilih no,0
ngomong sihh point ga ga kongkrit bangun rusun bilang ga,0
ingetin presiden nih geser gusur,0
leh uga nih acara,0
tanggap djarot optimistis apm jakarta tingkat,0
xmen jelas bu sylvi kpanjangan prtnyaan blum kluar ngerti mksud bu silby hehe blablabla,0
dear istilah,0
jelas warga kaya cantik baik,0
silvi anies habis cewe erti peka,0
nya silpi wkwkw ngakak,0
geser gusur woy bangun ga kaki canda paslon,0
pertanyaannyaaaaa apaaaaa,0
bu silpi baca puisi anis ga ngerti,0
no bneran nglawak duet hebatt wkwkkw,0
nuduh emang mudah d,0
jelekin orang ga bagus,0
anies didik jakarta utara apmnya persen paro anak jakarta utara sekolah,0
,0
situs percaya id game promo bonus to referral klik,0
paslon jari,0
nomor sip tenanmudah cerna d mngrti,0
ahok pimpin jakarta emosional cerna anies,0
anies kentut,0
vertical housing rumah susun kali yak maksudnyah voted no lol,0
anies didik nyata jakarta anak apm angka partisipasi murni,0
ahok djarot udah bukti realistis professional niru nih pimpin pilih rakyat cerdas,0
edukasi masyarakat,0
nuduh emang mudah d,0
pancing emosi sabar sabar,0
lek jare ibu sing iso ngomong sorak horeeeyy,0
mas agus nyambung debat deh,0
bilang pimpin dki kalo urus gin ga pada anies pecat tri,0
paslon serang tetangga belah paslon hebat d,0
kasihan paslon  anggap paslon,0
paslon jari,0
anies gak bangga ibukota ahok anies juara menteri,0
adoh anies nyinyir mulusukur dibales ahok juara hahaha,0
sandi janji mudah izin bisnis mice dagang kopi keliling,0
frontal anis bisa santun bijak,0
janji manis tagih lho jalan pait,0
semangat sukses doa moga pimpin jakarta,0
gulai otak sapi jkt,0
gejrot tumbang nyanyiin kader pdip mr djarot,0
